"id","element_id","element_type","relation_id","to_id","to_type"
"792","2451","Game","3","739","Film"
"793","19088","Book","3","4549","Film"
"794","4549","Film","3","19088","Book"
"795","7135","Film","1","7134","Film"
"796","7134","Film","2","7135","Film"
"797","6869","Film","1","2919","Film"
"798","2919","Film","2","6869","Film"
"799","6189","Film","4","3930","Film"
"800","3930","Film","4","6189","Film"
"801","4143","Film","1","4064","Film"
"802","4064","Film","2","4143","Film"
"803","1989","Film","1","4064","Film"
"804","4064","Film","2","1989","Film"
"805","1989","Film","1","4143","Film"
"806","4143","Film","2","1989","Film"
"807","7013","Book","3","6728","Film"
"808","6728","Film","3","7013","Book"
"809","19196","Book","1","19195","Book"
"810","19195","Book","2","19196","Book"
"811","19197","Book","1","19195","Book"
"812","19195","Book","2","19197","Book"
"813","19197","Book","1","19196","Book"
"814","19196","Book","2","19197","Book"
"815","17092","Book","2","19195","Book"
"816","19195","Book","1","17092","Book"
"817","2448","Book","2","17092","Book"
"818","17092","Book","1","2448","Book"
"819","2309","Book","2","2448","Book"
"820","2448","Book","1","2309","Book"
"821","1840","Book","2","2309","Book"
"822","2309","Book","1","1840","Book"
"823","1634","Book","1","765","Book"
"824","765","Book","2","1634","Book"
"825","1840","Book","1","765","Book"
"826","765","Book","2","1840","Book"
"827","1840","Book","1","1634","Book"
"828","1634","Book","2","1840","Book"
"829","17953","Book","1","17952","Book"
"830","17952","Book","2","17953","Book"
"831","18046","Book","1","17953","Book"
"832","17953","Book","2","18046","Book"
"833","19199","Book","1","19154","Book"
"834","19154","Book","2","19199","Book"
"835","9107","Game","1","10832","Game"
"836","10832","Game","2","9107","Game"
"837","5525","Game","1","10832","Game"
"838","10832","Game","2","5525","Game"
"839","5429","Game","1","10832","Game"
"840","10832","Game","2","5429","Game"
"841","9664","Game","1","10832","Game"
"842","10832","Game","2","9664","Game"
"843","1720","Game","1","10832","Game"
"844","10832","Game","2","1720","Game"
"845","15381","Game","1","10832","Game"
"846","10832","Game","2","15381","Game"
"847","5525","Game","1","9107","Game"
"848","9107","Game","2","5525","Game"
"849","5429","Game","1","9107","Game"
"850","9107","Game","2","5429","Game"
"851","9664","Game","1","9107","Game"
"852","9107","Game","2","9664","Game"
"853","1720","Game","1","9107","Game"
"854","9107","Game","2","1720","Game"
"855","15381","Game","1","9107","Game"
"856","9107","Game","2","15381","Game"
"857","5429","Game","1","5525","Game"
"858","5525","Game","2","5429","Game"
"859","9664","Game","1","5525","Game"
"860","5525","Game","2","9664","Game"
"861","1720","Game","1","5525","Game"
"862","5525","Game","2","1720","Game"
"863","15381","Game","1","5525","Game"
"864","5525","Game","2","15381","Game"
"865","9664","Game","1","5429","Game"
"866","5429","Game","2","9664","Game"
"867","1720","Game","1","5429","Game"
"868","5429","Game","2","1720","Game"
"869","15381","Game","1","5429","Game"
"870","5429","Game","2","15381","Game"
"871","1720","Game","1","9664","Game"
"872","9664","Game","2","1720","Game"
"873","15381","Game","1","9664","Game"
"874","9664","Game","2","15381","Game"
"875","15381","Game","1","1720","Game"
"876","1720","Game","2","15381","Game"
"877","1914","Book","3","1153","Film"
"878","1153","Film","3","1914","Book"
"879","17289","Book","3","3016","Film"
"880","3016","Film","3","17289","Book"
"881","17967","Book","3","3772","Film"
"882","3772","Film","3","17967","Book"
"883","7207","Film","1","7159","Film"
"884","7159","Film","2","7207","Film"
"885","2555","Film","1","1060","Film"
"886","1060","Film","2","2555","Film"
"887","4050","Film","1","1060","Film"
"888","1060","Film","2","4050","Film"
"889","8145","Film","1","1060","Film"
"890","1060","Film","2","8145","Film"
"891","2138","Film","1","3227","Film"
"892","3227","Film","2","2138","Film"
"893","19105","Book","1","19002","Book"
"894","19002","Book","2","19105","Book"
"895","19203","Book","1","19002","Book"
"896","19002","Book","2","19203","Book"
"897","19002","Book","3","7670","Film"
"898","7670","Film","3","19002","Book"
"899","19105","Book","3","7670","Film"
"900","7670","Film","3","19105","Book"
"901","19203","Book","3","7670","Film"
"902","7670","Film","3","19203","Book"
"903","19203","Book","1","19105","Book"
"904","19105","Book","2","19203","Book"
"905","7254","Film","5","3574","Film"
"906","3574","Film","5","7254","Film"
"907","5785","Film","4","8224","Film"
"908","8224","Film","4","5785","Film"
"909","7247","Film","4","6739","Film"
"910","6739","Film","4","7247","Film"
"911","7246","Film","4","6739","Film"
"912","6739","Film","4","7246","Film"
"913","7248","Film","4","6739","Film"
"914","6739","Film","4","7248","Film"
"915","17897","Book","3","6739","Film"
"916","6739","Film","3","17897","Book"
"917","7889","Film","1","6739","Film"
"918","6739","Film","2","7889","Film"
"919","1161","Film","1","5038","Film"
"920","5038","Film","2","1161","Film"
"921","5949","Film","5","1441","Film"
"922","1441","Film","5","5949","Film"
"923","5758","Film","5","3388","Film"
"924","3388","Film","5","5758","Film"
"925","1739","Film","5","3388","Film"
"926","3388","Film","5","1739","Film"
"927","7171","Film","1","7170","Film"
"928","7170","Film","2","7171","Film"
"929","7173","Film","1","7172","Film"
"930","7172","Film","2","7173","Film"
"931","7227","Film","1","7231","Film"
"932","7231","Film","2","7227","Film"
"933","2494","Film","5","8617","Film"
"934","8617","Film","5","2494","Film"
"935","7234","Film","3","5821","Film"
"936","5821","Film","3","7234","Film"
"937","8220","Film","4","5821","Film"
"938","5821","Film","4","8220","Film"
"939","7236","Film","3","1049","Book"
"940","1049","Book","3","7236","Film"
"941","7483","Film","1","7240","Film"
"942","7240","Film","2","7483","Film"
"943","7246","Film","1","7247","Film"
"944","7247","Film","2","7246","Film"
"945","7248","Film","1","7247","Film"
"946","7247","Film","2","7248","Film"
"947","7248","Film","1","7246","Film"
"948","7246","Film","2","7248","Film"
"949","7889","Film","1","7248","Film"
"950","7248","Film","2","7889","Film"
"955","4490","Game","1","538","Game"
"956","538","Game","2","4490","Game"
"957","1390","Game","1","538","Game"
"958","538","Game","2","1390","Game"
"959","7261","Film","5","538","Game"
"960","538","Game","5","7261","Film"
"961","17994","Book","5","538","Game"
"962","538","Game","5","17994","Book"
"963","17995","Book","5","538","Game"
"964","538","Game","5","17995","Book"
"965","17996","Book","5","538","Game"
"966","538","Game","5","17996","Book"
"967","1390","Game","1","4490","Game"
"968","4490","Game","2","1390","Game"
"969","7271","Film","1","5405","Film"
"970","5405","Film","2","7271","Film"
"971","6499","Game","1","8880","Game"
"972","8880","Game","2","6499","Game"
"973","1804","Game","1","8880","Game"
"974","8880","Game","2","1804","Game"
"975","7533","Game","1","8880","Game"
"976","8880","Game","2","7533","Game"
"977","13260","Game","1","8880","Game"
"978","8880","Game","2","13260","Game"
"979","1804","Game","1","6499","Game"
"980","6499","Game","2","1804","Game"
"981","7533","Game","1","6499","Game"
"982","6499","Game","2","7533","Game"
"983","13260","Game","1","6499","Game"
"984","6499","Game","2","13260","Game"
"985","7533","Game","1","1804","Game"
"986","1804","Game","2","7533","Game"
"987","13260","Game","1","1804","Game"
"988","1804","Game","2","13260","Game"
"989","13260","Game","1","7533","Game"
"990","7533","Game","2","13260","Game"
"991","7344","Film","3","8880","Game"
"992","8880","Game","3","7344","Film"
"993","1467","Game","4","8880","Game"
"994","8880","Game","4","1467","Game"
"995","5602","Film","1","1636","Film"
"996","1636","Film","2","5602","Film"
"997","5883","Film","1","1636","Film"
"998","1636","Film","2","5883","Film"
"999","8517","Film","1","1636","Film"
"1000","1636","Film","2","8517","Film"
"1001","7539","Film","1","1636","Film"
"1002","1636","Film","2","7539","Film"
"1003","6607","Film","1","1636","Film"
"1004","1636","Film","2","6607","Film"
"1005","4128","Film","1","1636","Film"
"1006","1636","Film","2","4128","Film"
"1007","1462","Film","1","1636","Film"
"1008","1636","Film","2","1462","Film"
"1009","7147","Film","1","1636","Film"
"1010","1636","Film","2","7147","Film"
"1011","7540","Film","1","1636","Film"
"1012","1636","Film","2","7540","Film"
"1013","5883","Film","1","5602","Film"
"1014","5602","Film","2","5883","Film"
"1015","8517","Film","1","5602","Film"
"1016","5602","Film","2","8517","Film"
"1017","7539","Film","1","5602","Film"
"1018","5602","Film","2","7539","Film"
"1019","6607","Film","1","5602","Film"
"1020","5602","Film","2","6607","Film"
"1021","4128","Film","1","5602","Film"
"1022","5602","Film","2","4128","Film"
"1023","1462","Film","1","5602","Film"
"1024","5602","Film","2","1462","Film"
"1025","7147","Film","1","5602","Film"
"1026","5602","Film","2","7147","Film"
"1027","7540","Film","1","5602","Film"
"1028","5602","Film","2","7540","Film"
"1031","8517","Film","1","5883","Film"
"1032","5883","Film","2","8517","Film"
"1033","7539","Film","1","5883","Film"
"1034","5883","Film","2","7539","Film"
"1035","6607","Film","1","5883","Film"
"1036","5883","Film","2","6607","Film"
"1037","4128","Film","1","5883","Film"
"1038","5883","Film","2","4128","Film"
"1039","1462","Film","1","5883","Film"
"1040","5883","Film","2","1462","Film"
"1041","7147","Film","1","5883","Film"
"1042","5883","Film","2","7147","Film"
"1043","7540","Film","1","5883","Film"
"1044","5883","Film","2","7540","Film"
"1045","7539","Film","1","8517","Film"
"1046","8517","Film","2","7539","Film"
"1047","6607","Film","1","8517","Film"
"1048","8517","Film","2","6607","Film"
"1049","4128","Film","1","8517","Film"
"1050","8517","Film","2","4128","Film"
"1051","1462","Film","1","8517","Film"
"1052","8517","Film","2","1462","Film"
"1053","7147","Film","1","8517","Film"
"1054","8517","Film","2","7147","Film"
"1055","7540","Film","1","8517","Film"
"1056","8517","Film","2","7540","Film"
"1057","6607","Film","1","7539","Film"
"1058","7539","Film","2","6607","Film"
"1059","4128","Film","1","7539","Film"
"1060","7539","Film","2","4128","Film"
"1061","1462","Film","1","7539","Film"
"1062","7539","Film","2","1462","Film"
"1063","7147","Film","1","7539","Film"
"1064","7539","Film","2","7147","Film"
"1065","7540","Film","1","7539","Film"
"1066","7539","Film","2","7540","Film"
"1067","4128","Film","1","6607","Film"
"1068","6607","Film","2","4128","Film"
"1069","1462","Film","1","6607","Film"
"1070","6607","Film","2","1462","Film"
"1071","7147","Film","1","6607","Film"
"1072","6607","Film","2","7147","Film"
"1073","7540","Film","1","6607","Film"
"1074","6607","Film","2","7540","Film"
"1075","1462","Film","1","4128","Film"
"1076","4128","Film","2","1462","Film"
"1077","7147","Film","1","4128","Film"
"1078","4128","Film","2","7147","Film"
"1079","7540","Film","1","4128","Film"
"1080","4128","Film","2","7540","Film"
"1081","7147","Film","1","1462","Film"
"1082","1462","Film","2","7147","Film"
"1083","7540","Film","1","1462","Film"
"1084","1462","Film","2","7540","Film"
"1085","7540","Film","1","7147","Film"
"1086","7147","Film","2","7540","Film"
"1087","5459","Film","4","7353","Film"
"1088","7353","Film","4","5459","Film"
"1089","1966","Game","1","9161","Game"
"1090","9161","Game","2","1966","Game"
"1091","2779","Game","1","9161","Game"
"1092","9161","Game","2","2779","Game"
"1093","1358","Game","1","9161","Game"
"1094","9161","Game","2","1358","Game"
"1095","7126","Game","1","9161","Game"
"1096","9161","Game","2","7126","Game"
"1097","2291","Game","1","9161","Game"
"1098","9161","Game","2","2291","Game"
"1099","8560","Game","1","9161","Game"
"1100","9161","Game","2","8560","Game"
"1101","1888","Game","1","9161","Game"
"1102","9161","Game","2","1888","Game"
"1103","626","Game","1","9161","Game"
"1104","9161","Game","2","626","Game"
"1105","9900","Game","1","9161","Game"
"1106","9161","Game","2","9900","Game"
"1107","2779","Game","1","1966","Game"
"1108","1966","Game","2","2779","Game"
"1109","1358","Game","1","1966","Game"
"1110","1966","Game","2","1358","Game"
"1111","7126","Game","1","1966","Game"
"1112","1966","Game","2","7126","Game"
"1113","2291","Game","1","1966","Game"
"1114","1966","Game","2","2291","Game"
"1115","8560","Game","1","1966","Game"
"1116","1966","Game","2","8560","Game"
"1117","1888","Game","1","1966","Game"
"1118","1966","Game","2","1888","Game"
"1119","626","Game","1","1966","Game"
"1120","1966","Game","2","626","Game"
"1121","9900","Game","1","1966","Game"
"1122","1966","Game","2","9900","Game"
"1123","1358","Game","1","2779","Game"
"1124","2779","Game","2","1358","Game"
"1125","7126","Game","1","2779","Game"
"1126","2779","Game","2","7126","Game"
"1127","2291","Game","1","2779","Game"
"1128","2779","Game","2","2291","Game"
"1129","8560","Game","1","2779","Game"
"1130","2779","Game","2","8560","Game"
"1131","1888","Game","1","2779","Game"
"1132","2779","Game","2","1888","Game"
"1133","626","Game","1","2779","Game"
"1134","2779","Game","2","626","Game"
"1135","9900","Game","1","2779","Game"
"1136","2779","Game","2","9900","Game"
"1137","7126","Game","1","1358","Game"
"1138","1358","Game","2","7126","Game"
"1139","2291","Game","1","1358","Game"
"1140","1358","Game","2","2291","Game"
"1141","8560","Game","1","1358","Game"
"1142","1358","Game","2","8560","Game"
"1143","1888","Game","1","1358","Game"
"1144","1358","Game","2","1888","Game"
"1145","626","Game","1","1358","Game"
"1146","1358","Game","2","626","Game"
"1147","9900","Game","1","1358","Game"
"1148","1358","Game","2","9900","Game"
"1149","2291","Game","1","7126","Game"
"1150","7126","Game","2","2291","Game"
"1151","8560","Game","1","7126","Game"
"1152","7126","Game","2","8560","Game"
"1153","1888","Game","1","7126","Game"
"1154","7126","Game","2","1888","Game"
"1155","626","Game","1","7126","Game"
"1156","7126","Game","2","626","Game"
"1157","9900","Game","1","7126","Game"
"1158","7126","Game","2","9900","Game"
"1159","8560","Game","1","2291","Game"
"1160","2291","Game","2","8560","Game"
"1161","1888","Game","1","2291","Game"
"1162","2291","Game","2","1888","Game"
"1163","626","Game","1","2291","Game"
"1164","2291","Game","2","626","Game"
"1165","9900","Game","1","2291","Game"
"1166","2291","Game","2","9900","Game"
"1167","1888","Game","1","8560","Game"
"1168","8560","Game","2","1888","Game"
"1169","626","Game","1","8560","Game"
"1170","8560","Game","2","626","Game"
"1171","9900","Game","1","8560","Game"
"1172","8560","Game","2","9900","Game"
"1173","626","Game","1","1888","Game"
"1174","1888","Game","2","626","Game"
"1175","9900","Game","1","1888","Game"
"1176","1888","Game","2","9900","Game"
"1177","9900","Game","1","626","Game"
"1178","626","Game","2","9900","Game"
"1179","7439","Film","5","7438","Film"
"1180","7438","Film","5","7439","Film"
"1181","8227","Book","3","5056","Film"
"1182","5056","Film","3","8227","Book"
"1183","3022","Film","1","4530","Film"
"1184","4530","Film","2","3022","Film"
"1185","5773","Film","1","4530","Film"
"1186","4530","Film","2","5773","Film"
"1187","8648","Film","1","4530","Film"
"1188","4530","Film","2","8648","Film"
"1189","5773","Film","1","3022","Film"
"1190","3022","Film","2","5773","Film"
