"id","person_id","genre_id","weight","element_type"
"3823","17696","67","1","Book"
"3824","17661","7","1","Book"
"3825","17661","67","1","Book"
"3826","17672","7","1","Book"
"3827","17672","67","1","Book"
"3828","17688","7","1","Book"
"3829","17688","67","1","Book"
"3830","17671","7","1","Book"
"3831","17671","67","1","Book"
"3832","8929","7","4","Book"
"3833","3824","6","1","Book"
"3834","1300","6","1","Book"
"3835","13369","7","1","Book"
"3836","13369","5","1","Book"
"3837","4047","6","4","Book"
"3838","4047","11","4","Book"
"3839","4047","10","3","Book"
"3840","8473","7","2","Book"
"3841","9032","10","9","Book"
"3842","9032","2","1","Book"
"3843","2182","7","4","Book"
"3844","8980","13","3","Book"
"3845","8980","6","1","Book"
"3846","5636","7","8","Book"
"3847","5636","4","5","Book"
"3848","579","7","9","Book"
"3849","1851","6","2","Book"
"3850","3859","5","1","Book"
"3851","3859","7","1","Book"
"3852","9125","8","1","Book"
"3853","8915","7","2","Book"
"3854","4361","2","4","Book"
"3855","4361","10","3","Book"
"3856","5663","4","1","Book"
"3857","17678","7","1","Book"
"3858","17678","67","1","Book"
"3859","17660","7","1","Book"
"3860","17660","67","1","Book"
"3861","17664","7","1","Book"
"3862","17664","67","1","Book"
"3863","3090","12","1","Book"
"3864","4317","2","5","Book"
"3865","4317","7","2","Book"
"3866","17695","7","1","Book"
"3867","17695","67","1","Book"
"3868","5075","3","1","Book"
"3869","8972","7","17","Book"
"3870","9151","7","2","Book"
"3871","9151","3","1","Book"
"3872","9151","14","1","Book"
"3873","4887","7","1","Book"
"3874","7673","2","6","Book"
"3875","1397","7","7","Book"
"3876","1397","5","1","Book"
"3877","1397","6","1","Book"
"3878","13372","7","1","Book"
"3879","13372","5","1","Book"
"3880","17681","7","1","Book"
"3881","17681","67","1","Book"
"3882","17669","7","1","Book"
"3883","17669","67","1","Book"
"3884","17842","15","1","Book"
"3885","17842","7","1","Book"
"3886","17690","7","1","Book"
"3887","17690","67","1","Book"
"3888","17684","7","1","Book"
"3889","17684","67","1","Book"
"3890","17665","7","1","Book"
"3891","17665","67","1","Book"
"3892","17666","7","1","Book"
"3893","17666","67","1","Book"
"3894","17693","7","1","Book"
"3895","17693","67","1","Book"
"3896","17685","7","1","Book"
"3897","17685","67","1","Book"
"3898","1487","6","1","Book"
"3899","1487","14","1","Book"
"3900","1480","7","9","Book"
"3901","1480","10","1","Book"
"3902","1480","67","1","Book"
"3903","16252","7","6","Book"
"3904","16252","15","6","Book"
"3905","2652","7","13","Book"
"3906","2652","10","10","Book"
"3907","2652","6","1","Book"
"3908","1631","2","1","Book"
"3909","1631","10","1","Book"
"3910","1627","12","1","Book"
"3911","7646","6","8","Book"
"3912","7646","8","1","Book"
"3913","5100","6","1","Book"
"3914","1297","10","1","Book"
"3915","8067","7","4","Book"
"3916","8491","4","2","Book"
"3917","3029","4","8","Book"
"3918","17673","7","1","Book"
"3919","17673","67","1","Book"
"3920","17694","7","1","Book"
"3921","17694","67","1","Book"
"3922","17662","7","1","Book"
"3923","17662","67","1","Book"
"3924","5453","6","1","Book"
"3925","3908","9","1","Book"
"3926","3908","13","1","Book"
"3927","16337","11","1","Book"
"3928","16337","12","1","Book"
"3929","14942","15","1","Book"
"3930","14942","7","1","Book"
"3931","17668","7","1","Book"
"3932","17668","67","1","Book"
"3933","7159","7","1","Book"
"3934","7159","6","1","Book"
"3935","7159","5","1","Book"
"3936","8178","3","3","Book"
"3937","3822","7","7","Book"
"3938","8061","13","4","Book"
"3939","8061","9","2","Book"
"3940","17691","7","1","Book"
"3941","17691","67","1","Book"
"3942","8601","6","6","Book"
"3943","8601","3","2","Book"
"3944","17604","15","1","Book"
"3945","17604","7","1","Book"
"3946","5099","2","5","Book"
"3947","5099","10","3","Book"
"3948","5099","9","2","Book"
"3949","7267","4","9","Book"
"3950","7267","14","4","Book"
"3951","7267","7","1","Book"
"3952","3921","2","3","Book"
"3953","3921","8","2","Book"
"3954","3921","11","1","Book"
"3955","6055","7","16","Book"
"3956","17667","7","1","Book"
"3957","17667","67","1","Book"
"3958","17676","7","1","Book"
"3959","17676","67","1","Book"
"3960","12584","7","3","Book"
"3961","12584","5","2","Book"
"3962","12584","67","2","Book"
"3963","5082","5","2","Book"
"3964","5082","7","1","Book"
"3965","5082","4","1","Book"
"3966","13269","15","2","Book"
"3967","13269","7","2","Book"
"3968","5003","7","1","Book"
"3969","17674","7","1","Book"
"3970","17674","67","1","Book"
"3971","17687","7","1","Book"
"3972","17687","67","1","Book"
"3973","17689","7","1","Book"
"3974","17689","67","1","Book"
"3975","17670","7","1","Book"
"3976","17670","67","1","Book"
"3977","5175","13","8","Book"
"3978","5175","9","1","Book"
"3979","4912","7","6","Book"
"3980","4912","3","1","Book"
"3981","4912","5","1","Book"
"3982","1967","6","2","Book"
"3983","6890","10","3","Book"
"3984","4648","8","1","Book"
"3985","4648","12","1","Book"
"3986","2040","6","6","Book"
"3987","3506","8","1","Book"
"3988","3506","12","1","Book"
"3989","8922","7","3","Book"
"3990","8902","3","8","Book"
"3991","8902","14","5","Book"
"3992","8902","6","2","Book"
"3993","5101","7","5","Book"
"3994","8926","7","2","Book"
"3995","8926","4","2","Book"
"3996","6052","7","2","Book"
"3997","16338","11","1","Book"
"3998","16338","12","1","Book"
"3999","13368","7","1","Book"
"4000","13368","5","1","Book"
"4001","17679","7","1","Book"
"4002","17679","67","1","Book"
"4003","17682","7","1","Book"
"4004","17682","67","1","Book"
"4005","17675","7","1","Book"
"4006","17675","67","1","Book"
"4007","16135","15","2","Book"
"4008","16135","7","2","Book"
"4009","16135","3","2","Book"
"4010","17683","7","1","Book"
"4011","17683","67","1","Book"
"4012","8861","3","29","Book"
"4013","8861","14","16","Book"
"4014","9569","7","2","Book"
"4015","8096","7","6","Book"
"4016","8096","3","4","Book"
"4017","8096","14","4","Book"
"4018","8264","6","2","Book"
"4019","8264","2","1","Book"
"4020","8264","12","1","Book"
"4021","8816","2","1","Book"
"4022","8816","6","1","Book"
"4023","7871","2","4","Book"
"4024","4897","6","44","Book"
"4025","5383","7","5","Book"
"4026","4054","4","12","Book"
"4027","4054","7","6","Book"
"4028","17686","7","1","Book"
"4029","17686","67","1","Book"
"4030","17697","7","1","Book"
"4031","17697","67","1","Book"
"4032","17663","7","1","Book"
"4033","17663","67","1","Book"
"4034","3821","13","3","Book"
"4035","3821","6","1","Book"
"4036","3821","2","1","Book"
"4037","1301","2","3","Book"
"4038","1301","7","2","Book"
"4039","1301","10","1","Book"
"4040","5402","2","7","Book"
"4041","5402","6","5","Book"
"4042","8917","4","3","Book"
"4043","8917","7","3","Book"
"4044","5488","6","1","Book"
"4045","1659","7","8","Book"
"4046","11948","15","1","Book"
"4047","11948","7","1","Book"
"4048","9981","5","1","Book"
"4049","9981","7","1","Book"
"4050","9981","14","1","Book"
"4051","4907","6","4","Book"
"4052","6215","8","1","Book"
"4053","15363","7","1","Book"
"4054","13370","7","1","Book"
"4055","13370","5","1","Book"
"4056","5169","6","3","Book"
"4057","5177","6","5","Book"
"4058","5177","5","2","Book"
"4059","5170","7","2","Book"
"4060","5170","4","2","Book"
"4061","17692","7","1","Book"
"4062","17692","67","1","Book"
"4063","8782","4","1","Book"
"4064","8532","1","3","Book"
"4065","16449","7","2","Book"
"4066","8244","6","4","Book"
"4067","8244","2","1","Book"
"4068","8244","4","1","Book"
"4069","16284","7","1","Book"
"4070","8055","2","12","Book"
"4071","8055","9","5","Book"
"4072","16293","7","2","Book"
"4073","16293","14","2","Book"
"4074","16293","15","2","Book"
"4075","7206","5","1","Book"
"4076","3203","7","2","Book"
"4077","8784","8","1","Book"
"4078","1636","2","2","Book"
"4079","1636","14","2","Book"
"4080","1636","5","1","Book"
"4081","3032","4","7","Book"
"4082","3032","6","1","Book"
"4083","15852","15","3","Book"
"4084","15852","7","3","Book"
"4085","15852","3","1","Book"
"4086","16193","16","1","Book"
"4087","6222","12","1","Book"
"4088","2849","7","3","Book"
"4089","298","7","2","Book"
"4090","17253","15","2","Book"
"4091","17253","7","2","Book"
"4092","5493","8","1","Book"
"4093","8923","7","8","Book"
"4094","2962","7","1","Book"
"4095","6832","2","1","Book"
"4096","7264","13","1","Book"
"4097","7264","2","1","Book"
"4098","8073","5","1","Book"
"4099","5554","6","1","Book"
"4100","8933","10","1","Book"
"4101","8933","6","1","Book"
"4102","6201","7","1","Book"
"4103","17880","15","1","Book"
"4104","17880","7","1","Book"
"4105","1642","6","1","Book"
"4106","8276","6","1","Book"
"4107","7170","7","1","Book"
"4108","17940","15","1","Book"
"4109","17940","7","1","Book"
"4110","17394","15","2","Book"
"4111","17394","7","1","Book"
"4112","370","7","1","Book"
"4113","16145","3","2","Book"
"4114","16145","15","2","Book"
"4115","16145","7","2","Book"
"4116","5134","2","1","Book"
"4117","5134","4","1","Book"
"4118","6046","7","1","Book"
"4119","8310","5","1","Book"
"4120","16234","7","1","Book"
"4121","5560","7","2","Book"
"4122","17307","15","1","Book"
"4123","17307","7","1","Book"
"4124","13491","15","1","Book"
"4125","13491","7","1","Book"
"4126","733","11","1","Book"
"4127","8783","6","1","Book"
"4128","1641","12","4","Book"
"4129","1641","8","2","Book"
"4130","1641","6","1","Book"
"4131","13250","7","1","Book"
"4132","13250","15","1","Book"
"4133","369","6","2","Book"
"4134","3877","2","1","Book"
"4135","6544","7","2","Book"
"4136","6544","10","1","Book"
"4137","6544","14","1","Book"
"4138","2466","6","1","Book"
"4139","8794","2","1","Book"
"4140","8794","7","1","Book"
"4141","8885","2","6","Book"
"4142","8885","6","2","Book"
"4143","1600","13","6","Book"
"4144","1600","2","1","Book"
"4145","1600","3","1","Book"
"4146","2362","7","2","Book"
"4147","16450","7","2","Book"
"4148","5559","7","2","Book"
"4149","5559","4","1","Book"
"4150","16037","6","1","Book"
"4151","16037","67","1","Book"
"4152","17257","15","1","Book"
"4153","17257","7","1","Book"
"4154","4633","3","1","Book"
"4155","16137","3","2","Book"
"4156","16137","15","2","Book"
"4157","16137","7","2","Book"
"4158","3125","6","5","Book"
"4159","17323","15","1","Book"
"4160","17323","3","1","Book"
"4161","7913","14","3","Book"
"4162","4660","6","1","Book"
"4163","9568","7","2","Book"
"4164","1616","7","1","Book"
"4165","9567","7","2","Book"
"4166","8817","6","1","Book"
"4167","1386","14","1","Book"
"4168","5435","2","1","Book"
"4169","3530","13","1","Book"
"4170","14240","15","2","Book"
"4171","14240","7","2","Book"
"4172","16132","15","2","Book"
"4173","16132","7","2","Book"
"4174","8456","13","2","Book"
"4175","5079","7","1","Book"
"4176","4683","2","6","Book"
"4177","4683","9","1","Book"
"4178","7909","7","1","Book"
"4179","7909","10","1","Book"
"4180","1103","15","1","Book"
"4181","6956","10","1","Book"
"4182","5173","6","1","Book"
"4183","5523","1","1","Book"
"4184","5523","8","1","Book"
"4185","5523","12","1","Book"
"4186","299","6","1","Book"
"4187","2392","3","1","Book"
"4188","2392","14","1","Book"
"4189","14327","12","1","Book"
"4190","16944","15","1","Book"
"4191","16944","7","1","Book"
"4192","241","6","1","Book"
"4193","4682","7","1","Book"
"4194","7996","6","1","Book"
"4195","8807","3","1","Book"
"4196","16191","7","1","Book"
"4197","16191","15","1","Book"
"4198","1947","6","2","Book"
"4199","14328","12","1","Book"
"4200","5080","6","1","Book"
"4201","3034","4","3","Book"
"4202","3034","6","1","Book"
"4203","2329","7","1","Book"
"4204","16326","8","1","Book"
"4205","16326","88","1","Book"
"4206","16326","6","1","Book"
"4207","6704","10","1","Book"
"4208","1673","7","1","Book"
"4209","3592","6","1","Book"
"4210","6730","7","1","Book"
"4211","6749","2","3","Book"
"4212","6749","3","1","Book"
"4213","8452","6","1","Book"
"4214","8452","8","1","Book"
"4215","8452","4","1","Book"
"4216","11463","7","1","Book"
"4217","11463","15","1","Book"
"4218","8664","2","1","Book"
"4219","1102","3","3","Book"
"4220","1945","6","3","Book"
"4221","1945","4","1","Book"
"4222","8455","6","1","Book"
"4223","399","6","1","Book"
"4224","1298","6","1","Book"
"4225","2042","2","1","Book"
"4226","3849","6","1","Book"
"4227","6058","2","1","Book"
"4228","12615","15","1","Book"
"4229","12615","7","1","Book"
"4230","12615","5","1","Book"
"4231","7265","4","1","Book"
"4232","7265","6","1","Book"
"4233","7169","10","1","Book"
"4234","17366","15","1","Book"
"4235","17366","7","1","Book"
"4236","7138","7","4","Book"
"4237","7138","5","1","Book"
"4238","1854","2","1","Book"
"4239","16612","12","1","Book"
"4240","16612","7","1","Book"
"4241","1763","7","1","Book"
"4242","2201","6","1","Book"
"4243","3823","1","1","Book"
"4244","3823","2","1","Book"
"4245","3826","13","1","Book"
"4246","6552","2","1","Book"
"4247","302","6","1","Book"
"4248","1042","12","1","Book"
"4249","16359","12","1","Book"
"4250","16359","90","1","Book"
"4251","3214","8","1","Book"
"4252","8706","6","2","Book"
"4253","8706","8","1","Book"
"4254","8706","4","1","Book"
"4255","2214","7","2","Book"
"4256","17368","15","1","Book"
"4257","17368","7","1","Book"
"4258","5894","8","1","Book"
"4259","5894","2","1","Book"
"4260","5894","6","1","Book"
"4261","16294","8","1","Book"
"4262","16294","12","1","Book"
"4263","7675","2","3","Book"
"4264","16292","8","1","Book"
"4265","16292","88","1","Book"
"4266","698","6","2","Book"
"4267","4027","3","1","Book"
"4268","16946","15","1","Book"
"4269","16946","7","1","Book"
"4270","6578","7","1","Book"
"4271","5751","5","1","Book"
"4272","5751","6","1","Book"
"4273","4693","6","1","Book"
"4274","16038","12","1","Book"
"4275","4136","8","1","Book"
"4276","7758","7","2","Book"
"4277","1956","7","3","Book"
"4278","14093","7","1","Book"
"4279","1638","6","1","Book"
"4280","9185","7","1","Book"
"4281","9185","3","1","Book"
"4282","9185","14","1","Book"
"4283","589","8","1","Book"
"4284","1279","7","4","Book"
"4285","16286","13","1","Book"
"4286","16286","6","1","Book"
"4287","16286","67","1","Book"
"4288","17966","15","1","Book"
"4289","17966","7","1","Book"
"4290","1286","12","5","Book"
"4291","16133","15","1","Book"
"4292","16133","7","1","Book"
"4293","16133","3","1","Book"
"4294","9175","7","1","Book"
"4295","9175","3","1","Book"
"4296","9175","14","1","Book"
"4297","1969","6","1","Book"
"4298","17981","15","1","Book"
"4299","17981","7","1","Book"
"4300","17982","15","1","Book"
"4301","8024","7","3","Book"
"4302","17547","11","1","Book"
"4303","17547","12","1","Book"
"4304","8201","3","5","Book"
"4305","8201","6","1","Book"
"4306","7149","7","2","Book"
"4307","1971","7","1","Book"
"4308","17255","15","1","Book"
"4309","17255","7","1","Book"
"4310","17255","10","1","Book"
"4311","3739","7","1","Book"
"4312","9350","90","1","Book"
"4313","9350","8","1","Book"
"4314","9350","12","1","Book"
"4315","16621","15","1","Book"
"4316","16621","7","1","Book"
"4317","1915","6","1","Book"
"4318","1915","14","1","Book"
"4319","3055","5","1","Book"
"4320","3055","6","1","Book"
"4321","3055","14","1","Book"
"4322","4911","3","1","Book"
"4323","1645","6","1","Book"
"4324","16233","7","1","Book"
"4325","6228","1","1","Book"
"4326","8985","6","1","Book"
"4327","16358","12","1","Book"
"4328","16358","90","1","Book"
"4329","17197","3","1","Book"
"4330","16483","15","1","Book"
"4331","16483","7","1","Book"
"4332","7679","7","1","Book"
"4333","8935","14","1","Book"
"4334","9154","7","1","Book"
"4335","1575","14","1","Book"
"4336","6702","7","1","Book"
"4337","4057","4","1","Book"
"4338","9128","7","1","Book"
"4339","14754","90","1","Book"
"4340","1946","3","1","Book"
"4341","5168","6","1","Book"
"4342","17002","7","1","Book"
"4343","16149","67","1","Book"
"4344","16149","14","1","Book"
"4345","16149","7","1","Book"
"4346","8076","6","1","Book"
"4347","17357","15","1","Book"
"4348","8545","7","1","Book"
"4349","16282","15","1","Book"
"4350","16282","7","1","Book"
"4351","16282","3","1","Book"
"4352","7230","2","1","Book"
"4353","17306","15","1","Book"
"4354","17306","7","1","Book"
"4355","3031","3","2","Book"
"4356","17324","3","1","Book"
"4357","17324","15","1","Book"
"4358","17324","7","1","Book"
"4359","8931","7","1","Book"
"4360","5028","6","1","Book"
"4361","19563","15","1","Book"
"4362","19563","7","1","Book"
"4363","17969","15","1","Book"
"4364","17969","7","1","Book"
"4365","17970","15","1","Book"
"4366","17970","7","1","Book"
"4367","15296","15","1","Book"
"4368","16251","6","1","Book"
"4369","16617","7","1","Book"
"4370","16295","8","1","Book"
"4371","16295","12","1","Book"
"4372","17198","8","1","Book"
"4373","4135","3","1","Book"
"4374","2199","7","2","Book"
"4375","7098","6","1","Book"
"4376","14943","6","1","Book"
"4377","3901","6","1","Book"
"4378","4909","10","2","Book"
"4379","4909","2","1","Book"
"4380","4909","4","1","Book"
"4381","17001","15","1","Book"
"4382","17001","7","1","Book"
"4383","16285","15","1","Book"
"4384","16285","7","1","Book"
"4385","5103","7","1","Book"
"4386","8912","2","1","Book"
"4387","1122","6","1","Book"
"4388","324","2","1","Book"
"4389","5883","12","1","Book"
"4390","9262","67","1","Book"
"4391","9262","7","1","Book"
"4392","8050","13","1","Book"
"4393","240","6","1","Book"
"4394","5671","7","1","Book"
"4395","8670","7","1","Book"
"4396","16222","7","1","Book"
"4397","16222","15","1","Book"
"4398","16039","6","1","Book"
"4399","4863","3","1","Book"
"4400","5880","2","2","Book"
"4401","17967","15","1","Book"
"4402","5172","3","2","Book"
"4403","8155","1","1","Book"
"4404","8155","13","1","Book"
"4405","17957","7","1","Book"
"4406","17957","67","1","Book"
"4407","17957","15","1","Book"
"4408","7835","7","1","Book"
"4409","2453","5","1","Book"
"4410","16192","15","1","Book"
"4411","16192","14","1","Book"
"4412","1043","7","1","Book"
"4413","17968","15","1","Book"
"4414","5102","7","1","Book"
"4415","6044","1","2","Book"
"4416","16749","165","1","Book"
"4417","16749","11","1","Book"
"4418","16749","94","1","Book"
"4419","8744","7","1","Book"
"4420","8744","10","1","Book"
"4421","368","9","1","Book"
"4422","368","13","1","Book"
"4423","16672","15","1","Book"
"4424","16672","7","1","Book"
"4425","7262","4","1","Book"
"4426","16205","7","1","Book"
"4427","1861","7","2","Book"
"4428","16281","15","1","Book"
"4429","16281","7","1","Book"
"4430","8878","1","3","Book"
"4431","252","3","1","Book"
"4432","252","7","1","Book"
"4433","252","14","1","Book"
"4434","8220","8","1","Book"
"4435","8813","7","2","Book"
"4436","1553","7","2","Book"
"4437","15295","15","1","Book"
"4438","4668","8","1","Book"
"4439","4672","2","1","Book"
"4440","4125","15","1","Book"
"4441","4125","7","1","Book"
"4442","16947","15","1","Book"
"4443","16947","7","1","Book"
"4444","293","12","1","Book"
"4445","5069","7","1","Book"
"4446","17292","15","1","Book"
"4447","994","6","1","Book"
"4448","16194","16","1","Book"
"4449","8925","7","1","Book"
"4450","8914","7","1","Book"
"4451","6896","7","2","Book"
"4452","17852","15","1","Book"
"4453","17852","7","1","Book"
"4454","8920","3","1","Book"
"4455","13118","7","1","Book"
"4456","8185","7","1","Book"
"4457","8927","7","1","Book"
"4458","706","6","1","Book"
"4459","6093","3","1","Book"
"4460","1517","7","2","Book"
"4461","1517","5","1","Book"
"4462","690","6","1","Book"
"4463","690","8","1","Book"
"4464","17980","15","1","Book"
"4465","17980","7","1","Book"
"4466","2188","8","1","Book"
"4467","8514","5","1","Book"
"4468","8514","7","1","Book"
"4469","2191","3","1","Book"
"4470","7523","6","1","Book"
"4471","17979","15","1","Book"
"4472","17979","7","1","Book"
"4473","7896","7","1","Book"
"4474","10373","3","1","Book"
"4475","10373","15","1","Book"
"4476","6092","3","1","Book"
"4477","8937","12","1","Book"
"4478","13691","10","1","Book"
"4479","4312","6","1","Book"
"4480","14755","90","1","Book"
"4481","8858","12","2","Book"
"4482","8858","2","1","Book"
"4483","8858","11","1","Book"
"4484","8916","12","1","Book"
"4485","16134","15","1","Book"
"4486","16134","7","1","Book"
"4487","2585","8","1","Book"
"4488","2585","12","1","Book"
"4489","3846","7","1","Book"
"4490","1647","6","1","Book"
"4491","1647","10","1","Book"
"4492","14653","12","1","Book"
"4493","8068","3","1","Book"
"4494","17367","15","1","Book"
"4495","17367","7","1","Book"
"4496","1210","3","1","Book"
"4497","1210","14","1","Book"
"4498","8063","4","1","Book"
"4499","14976","7","1","Book"
"4500","3975","7","1","Book"
"4501","5114","7","1","Book"
"4502","1477","7","1","Book"
"4503","5171","12","1","Book"
"4504","14947","7","1","Book"
"4505","16748","165","1","Book"
"4506","16748","11","1","Book"
"4507","16748","94","1","Book"
"4508","8928","7","1","Book"
"4509","5853","6","1","Book"
"4510","17539","15","1","Book"
"4511","17539","7","1","Book"
"4512","3709","5","1","Book"
"4513","3709","7","1","Book"
"4514","5144","2","1","Book"
"4515","5144","4","1","Book"
"4516","4916","7","1","Book"
"4517","3073","6","2","Book"
"4518","8967","6","1","Book"
"4519","2616","7","1","Book"
"4520","2616","14","1","Book"
"4521","8983","2","1","Book"
"4522","8983","8","1","Book"
"4523","8983","11","1","Book"
"4524","8808","2","1","Book"
"4525","8808","14","1","Book"
"4526","4664","90","2","Book"
"4527","4664","12","1","Book"
"4528","1424","6","1","Book"
"4529","8968","14","1","Book"
"4530","722","7","1","Book"
"4531","6042","7","1","Book"
"4532","17997","15","1","Book"
"4533","17997","7","1","Book"
"4534","303","7","1","Book"
"4535","6513","3","1","Book"
"4536","17602","15","1","Book"
"4537","17602","7","1","Book"
"4538","8745","3","1","Book"
"4539","8745","5","1","Book"
"4540","8745","6","1","Book"
"4541","9036","12","1","Book"
"4542","6057","6","2","Book"
"4543","17996","15","1","Book"
"4544","17996","7","1","Book"
"4545","2769","2","1","Book"
"4546","3928","3","1","Book"
"4547","2628","3","1","Book"
"4548","2628","7","1","Book"
"4549","4245","4","1","Book"
"4550","4245","7","1","Book"
"4551","479","7","5","Book"
"4552","4642","1","1","Book"
"4553","9970","5","3","Book"
"4554","9970","7","3","Book"
"4555","9970","67","2","Book"
"4556","3541","7","1","Book"
"4557","7430","7","3","Book"
"4558","8994","12","1","Book"
"4559","2612","10","1","Book"
"4560","4625","15","1","Book"
"4561","4625","7","1","Book"
"4562","18133","88","1","Book"
"4563","18133","11","1","Book"
"4564","18133","8","1","Book"
"4565","18132","15","1","Book"
"4566","18132","7","1","Book"
"4567","18197","6","1","Book"
"4568","1069","6","1","Book"
"4569","1069","8","1","Book"
"4570","18268","3","1","Book"
"4571","18268","14","1","Book"
"4572","13371","7","1","Book"
"4573","13371","5","1","Book"
"4574","1577","6","1","Book"
"4575","247","12","1","Book"
"4576","18290","15","1","Book"
"4577","18290","7","1","Book"
"4578","18345","15","1","Book"
"4579","18345","7","1","Book"
"4580","18357","15","1","Book"
"4581","18357","7","1","Book"
"4582","18360","15","1","Book"
"4583","18360","3","1","Book"
"4584","18358","15","1","Book"
"4585","18358","7","1","Book"
"4586","18359","15","1","Book"
"4587","18359","7","1","Book"
"4588","18344","12","1","Book"
"4589","18344","90","1","Book"
"4590","13313","7","1","Book"
"4591","18446","15","1","Book"
"4592","18446","7","1","Book"
"4593","18447","15","1","Book"
"4594","18447","7","1","Book"
"4595","18473","15","1","Book"
"4596","18473","6","1","Book"
"4597","18474","15","1","Book"
"4598","18474","7","1","Book"
"4599","1046","15","1","Book"
"4600","1046","7","1","Book"
"4601","18476","15","1","Book"
"4602","18476","7","1","Book"
"4603","18448","15","1","Book"
"4604","18448","7","1","Book"
"4605","18449","15","1","Book"
"4606","18449","7","1","Book"
"4607","18450","15","1","Book"
"4608","18450","7","1","Book"
"4609","18451","15","1","Book"
"4610","18451","7","1","Book"
"4611","18472","15","1","Book"
"4612","18472","7","1","Book"
"4613","18449","15","1","Book"
"4614","18449","7","1","Book"
"4615","18496","15","1","Book"
"4616","18496","7","1","Book"
"4617","18580","15","1","Book"
"4618","18580","7","1","Book"
"4619","18580","14","1","Book"
"4620","18598","7","1","Book"
"4621","18636","8","1","Book"
"4622","18636","88","1","Book"
"4623","18726","7","1","Book"
"4624","509","15","1","Book"
"4625","509","7","1","Book"
"4626","18738","8","1","Book"
"4627","18777","15","1","Book"
"4628","18777","7","1","Book"
"4629","18786","8","1","Book"
"4630","18795","15","1","Book"
"4631","18795","7","1","Book"
"4632","18739","8","1","Book"
"4633","18863","165","1","Book"
"4634","18863","7","1","Book"
"4635","14701","2","1","Book"
"4636","14701","10","1","Book"
"4637","771","7","1","Book"
"4638","771","14","1","Book"
"4639","18963","8","1","Book"
"4640","18969","6","1","Book"
"4641","4786","7","1","Book"
"4642","5898","5","1","Book"
"4643","5898","4","1","Book"
"4644","19069","67","1","Book"
"4645","19069","6","1","Book"
"4646","19070","15","1","Book"
"4647","19070","7","1","Book"
"4648","19071","15","1","Book"
"4649","19071","7","1","Book"
"4650","19073","7","1","Book"
"4651","19073","15","1","Book"
"4652","19072","7","1","Book"
"4653","19072","15","1","Book"
"4654","19074","15","1","Book"
"4655","19074","7","1","Book"
"4656","19075","15","1","Book"
"4657","19075","7","1","Book"
"4658","4931","15","1","Book"
"4659","4931","7","1","Book"
"4660","458","2","1","Book"
"4661","13767","15","1","Book"
"4662","13767","3","1","Book"
"4663","13767","7","1","Book"
"4664","19123","15","1","Book"
"4665","19123","5","1","Book"
"4666","19130","15","1","Book"
"4667","19130","7","1","Book"
"4668","8060","2","1","Book"
"4669","8060","67","1","Book"
"4670","19333","12","1","Book"
"4671","19334","15","2","Book"
"4672","19334","7","2","Book"
"4673","19341","15","1","Book"
"4674","19341","7","1","Book"
"4675","17484","15","1","Book"
"4676","17484","3","1","Book"
"4677","17484","7","1","Book"
"4678","19429","15","1","Book"
"4679","19429","14","1","Book"
"4680","19429","7","1","Book"
"4681","19430","15","1","Book"
"4682","19430","7","1","Book"
"4683","19431","15","1","Book"
"4684","19431","5","1","Book"
"4685","19432","15","1","Book"
"4686","19432","7","1","Book"
"4687","19433","15","1","Book"
"4688","19433","12","1","Book"
"4689","19433","7","1","Book"
"4690","19434","6","1","Book"
"4691","2414","15","1","Book"
"4692","2414","7","1","Book"
"4693","19435","6","1","Book"
"4694","19435","5","1","Book"
"4695","19514","7","1","Book"
"4696","19514","14","1","Book"
"4697","19515","90","1","Book"
"4698","19563","15","1","Book"
"4699","19563","7","1","Book"
"4700","18728","15","1","Book"
"4701","18728","7","1","Book"
"4702","19564","15","1","Book"
"4703","19564","7","1","Book"
"4704","19614","15","1","Book"
"4705","19614","7","1","Book"
"4706","19617","15","1","Book"
"4707","19617","7","1","Book"
"4708","19628","7","1","Book"
"4709","19638","12","1","Book"
"4710","19689","15","1","Book"
"4711","19689","7","1","Book"
"4712","19692","15","1","Book"
"4713","19692","7","1","Book"
"4714","19690","15","1","Book"
"4715","19690","7","1","Book"
"4716","19691","15","1","Book"
"4717","19691","7","1","Book"
"4718","2372","3","1","Book"
"4719","19936","15","2","Book"
"4720","19936","7","2","Book"
"4721","19937","15","1","Book"
"4722","19937","7","1","Book"
"4723","12079","7","1","Book"
"4724","12079","15","1","Book"
"4725","12080","7","1","Book"
"4726","12080","15","1","Book"
"4727","19975","7","1","Book"
"4728","19975","15","1","Book"
"4729","20044","3","1","Book"
"4730","20044","15","1","Book"
"4731","20044","7","1","Book"
"4732","20045","7","1","Book"
"4733","20053","7","1","Book"
"4734","10695","15","1","Book"
"4735","10695","7","1","Book"
"4736","20080","15","1","Book"
"4737","20080","7","1","Book"
"4738","2823","7","1","Book"
"4739","20088","15","1","Book"
"4740","20088","7","1","Book"
"4741","20089","15","1","Book"
"4742","20089","7","1","Book"
"4743","20090","15","1","Book"
"4744","20090","7","1","Book"
"4745","20092","15","1","Book"
"4746","20092","5","1","Book"
"4747","20091","15","1","Book"
"4748","20091","7","1","Book"
"4749","20087","7","1","Book"
"4750","20177","15","1","Book"
"4751","20177","7","1","Book"
"4752","20202","15","1","Book"
"4753","20202","7","1","Book"
"4754","20203","7","2","Book"
"4755","20203","5","2","Book"
"4756","20203","165","2","Book"
